user_id,days_last_order,total_orders,total_value,unique_days_visited,total_sessions,avg_duration_btw_login,avg_session_time,avg_page_visits,label
98383,21,4,1884,9,21,3.11,393.19,26.19,1
98649,0,6,3949,29,83,5.83,431.80,33.13,0
98738,17,3,3873,48,117,3.73,259.14,23.26,0
98804,2,13,6635,79,238,1.46,304.65,17.29,0
98878,9,16,28771,56,108,3.18,150.99,13.35,0
99398,21,7,3039,98,215,1.80,483.15,24.65,1
99446,14,11,27983,11,40,1.18,318.01,29.50,0
99496,1,26,35220,116,222,1.59,837.96,41.74,0
99617,0,6,3260,46,82,2.52,720.12,21.27,0
100169,7,4,2182,55,155,2.93,210.12,14.85,0
100348,7,5,9859,13,21,6.31,216.55,12.71,0
100477,1,4,1898,4,4,12.50,200.74,15.00,0
100779,26,3,6414,80,136,2.29,91.41,8.98,0
100961,0,5,7310,16,48,3.19,151.03,12.33,0
101248,1,8,182617,8,17,22.50,156.52,15.06,0
101401,13,3,2337,11,14,4.36,414.95,30.71,1
101540,3,18,10668,28,106,1.36,473.19,40.00,0
101606,5,33,30560,67,292,2.48,559.66,26.57,0
101640,6,7,10172,37,54,4.86,176.45,10.93,0
101695,14,8,26951,136,254,1.35,292.20,14.72,0
101751,7,16,17150,81,217,2.26,304.93,12.53,0
101803,18,3,1434,16,46,1.75,1522.18,39.57,1
101847,10,5,8075,19,35,5.84,139.60,14.26,0
101975,25,3,2113,15,33,3.20,498.59,43.00,0
101979,3,10,47117,71,170,1.49,411.40,20.62,0
102029,0,3,1141,2,2,0.50,396.51,24.50,0
102773,0,4,1389,38,159,1.84,351.26,21.53,0
103425,15,9,6888,44,67,4.00,596.83,61.72,0
103721,9,5,2063,39,54,4.69,481.70,13.83,0
104274,0,17,42643,118,228,1.56,354.94,16.08,0
104360,10,16,14022,159,524,1.16,428.19,26.05,0
104765,15,15,12713,49,190,3.63,227.71,18.61,0
104845,17,3,2366,11,25,2.36,373.21,32.80,0
104901,6,10,31450,69,127,2.67,268.12,13.25,0
104982,3,39,59681,73,109,2.45,238.21,6.07,0
105346,15,6,7251,62,103,2.92,290.61,14.80,0
105408,15,7,8224,113,245,1.62,278.80,22.57,0
105545,0,6,1589,17,25,10.59,236.89,18.20,0
105785,11,4,2946,24,35,3.71,391.13,19.86,1
105813,16,58,6780,59,156,3.00,174.56,10.51,0
106148,22,7,869,16,28,10.38,450.76,21.86,0
106237,19,3,873,70,191,2.59,259.39,22.46,0
106357,12,7,23415,34,74,5.26,258.11,10.53,0
106445,3,4,3282,2,5,1.00,508.95,25.20,0
106618,15,10,8372,43,129,3.84,305.90,19.66,0
107534,16,11,44512,84,227,2.13,676.76,18.15,0
107576,24,18,10386,58,137,1.60,738.96,45.78,0
108260,19,3,1522,26,47,3.77,132.50,11.49,0
108556,16,17,25230,102,251,1.78,540.71,31.05,0
108591,1,23,33653,116,260,1.57,127.88,13.71,1
108701,15,5,6245,76,148,2.22,156.50,12.14,0
108886,5,15,87703,128,339,1.43,423.23,22.24,0
109039,25,11,14752,46,140,2.72,276.41,19.85,1
109206,26,6,28024,46,87,3.89,234.48,15.15,1
109941,14,14,23924,125,324,1.40,213.94,15.83,0
110306,15,5,1600,11,19,12.18,142.64,11.32,0
110307,0,5,1955,23,40,6.91,310.66,15.70,1
110352,28,18,33391,79,139,2.29,214.11,13.92,1
110569,19,14,196066,45,101,4.07,249.86,17.76,0
110887,6,11,26264,81,163,2.20,343.67,30.18,0
111549,16,3,7098,21,25,8.57,247.84,16.44,0
111741,9,20,40820,19,44,1.16,414.12,15.68,0
111774,14,4,5573,22,65,1.09,371.01,26.02,1
111868,0,11,17039,58,146,2.60,560.34,44.03,0
111952,2,29,58276,125,660,1.40,229.55,19.97,0
111986,20,3,1908,21,41,8.05,272.81,18.37,1
112021,0,7,172865,39,116,1.13,454.63,27.15,0
112069,19,35,300085,31,66,5.68,381.90,25.73,0
112158,7,8,6837,90,257,2.01,265.47,22.25,0
112240,8,10,12778,56,99,3.20,126.17,11.45,0
112634,2,8,2780,29,43,6.17,385.50,12.00,0
112653,16,6,2324,29,46,6.21,487.86,38.96,0
112690,17,10,10837,21,38,8.62,591.84,22.95,0
112936,5,11,32297,18,35,1.50,948.63,46.09,1
113132,2,11,3838,71,95,2.54,499.29,23.08,0
113180,1,20,15722,67,142,2.75,209.45,17.84,0
113382,0,6,8129,16,25,4.31,615.27,27.52,1
113578,1,24,5527,1,1,1.00,100.40,3.00,0
113627,2,18,88640,98,178,1.84,225.00,20.67,0
114012,9,8,3783,16,27,6.69,689.59,38.93,1
114180,0,30,40227,87,173,2.09,275.36,16.48,0
114347,23,25,21163,25,55,6.76,565.96,41.31,0
114487,1,22,12190,63,114,2.86,245.61,23.94,0
114711,26,14,25389,44,90,3.20,262.41,17.76,0
114826,12,26,13271,132,420,1.38,143.74,18.85,0
114911,14,4,1915,19,30,8.42,785.31,61.73,0
115007,13,6,4248,134,391,1.37,321.68,21.93,0
115181,26,5,2552,68,133,2.54,491.66,28.91,0
115267,9,5,2136,12,53,1.08,264.75,23.60,1
115269,9,3,13156,1,1,1.00,760.15,23.00,1
115913,25,3,880,1,1,1.00,2020.81,104.00,1
116838,26,4,28425,71,118,2.54,340.53,23.51,0
116934,10,3,1093,61,119,2.95,188.68,17.81,1
117073,15,21,55347,104,292,1.63,208.45,16.75,0
117142,25,3,2548,53,76,3.42,520.53,16.32,1
117176,7,4,2409,42,172,3.79,174.99,14.83,0
117381,18,3,1659,23,44,7.30,367.69,31.30,0
117392,6,4,4482,32,55,5.69,136.51,13.29,0
117501,11,3,2419,21,45,3.33,964.83,52.78,1
117594,7,3,799,28,34,6.07,334.52,24.41,0
117613,22,5,2961,76,414,1.91,207.68,17.60,0
118053,18,5,4705,120,343,1.53,580.90,25.48,0
118179,4,20,26714,97,233,1.88,430.24,22.24,0
118199,6,10,12651,39,64,4.44,509.83,40.34,0
118204,5,32,23825,123,347,1.38,423.33,20.68,0
118524,0,7,53754,39,71,4.62,293.02,13.68,0
118756,5,26,12829,80,165,2.29,370.78,27.81,0
118762,15,11,3101,34,72,2.65,218.72,17.36,1
118927,22,4,2433,94,310,1.96,276.09,17.66,0
119000,24,3,2716,54,114,3.24,294.67,16.06,0
119162,0,4,1239,11,20,8.18,563.84,15.15,1
119358,5,45,88488,96,241,1.83,154.89,17.14,0
119523,8,5,4657,35,97,5.26,1552.64,58.24,0
119692,11,9,6426,14,69,1.07,180.53,15.30,0
119747,0,72,528067,69,129,2.67,622.55,32.71,0
120112,1,16,9325,42,90,3.74,180.28,19.02,0
120499,17,22,17149,34,73,1.65,1120.73,55.64,0
120500,5,172,1441312,112,870,1.64,251.88,29.31,0
120513,10,3,26879,1,2,1.00,290.49,15.50,1
120582,16,4,16795,34,96,2.44,426.37,21.23,0
120800,17,3,2495,28,45,1.93,428.45,18.60,0
120958,0,4,44548,5,17,31.40,262.57,19.53,0
121185,20,6,10907,34,82,3.06,279.39,15.18,0
121218,0,51,69471,171,754,1.08,280.14,15.57,0
122102,24,3,1539,45,80,2.24,348.29,28.78,0
122140,2,7,4037,24,107,2.63,506.42,30.12,0
122192,30,6,5725,77,409,1.40,268.26,20.90,1
122345,10,10,31096,98,291,1.86,181.11,17.57,1
122398,22,4,5828,41,90,2.24,425.83,18.62,1
122618,7,7,6938,56,130,2.52,255.96,36.16,0
122707,19,4,6956,69,143,2.54,371.30,16.92,1
122746,1,5,17780,3,6,1.33,345.63,19.33,0
122774,18,9,6120,75,212,2.31,280.72,23.89,0
123065,14,7,2727,37,106,1.35,523.68,18.57,0
123163,1,23,61435,72,136,2.49,589.14,20.92,0
123408,5,14,16302,66,131,2.61,233.58,15.48,0
123494,1,5,15016,52,82,1.90,881.18,27.00,1
123743,17,7,11906,70,155,2.60,187.59,19.40,1
124062,22,5,3202,87,164,2.01,156.02,16.96,0
124065,6,8,3936,18,43,6.22,851.52,79.72,1
124289,1,18,14181,66,138,2.20,466.71,33.92,0
124375,8,17,17141,74,192,2.49,294.69,31.29,0
124831,8,10,8015,68,190,2.60,238.67,15.79,0
124904,7,14,646700,72,175,2.50,426.70,24.93,1
125081,7,6,9627,49,96,3.33,601.08,27.74,0
125102,6,14,4853,76,169,2.42,343.15,27.95,0
125189,1,21,24608,82,171,2.24,449.49,32.28,0
125214,25,5,4532,34,54,5.12,349.66,25.89,0
125251,0,47,18393,130,330,1.41,576.05,44.77,0
125275,9,5,8041,18,32,10.11,218.56,14.03,0
125689,7,17,12047,70,120,2.57,123.61,14.73,0
125708,5,9,33805,108,212,1.70,372.67,15.07,0
126585,7,4,1010,18,27,9.94,200.44,19.41,0
126646,24,12,5125,55,120,2.91,438.74,33.72,0
126688,7,17,12782,84,209,2.18,466.36,32.05,0
126742,13,9,5625,29,49,5.97,421.04,24.02,0
126793,11,17,15279,75,177,2.39,346.46,40.71,0
126801,5,4,5774,4,7,2.25,671.96,51.43,0
126953,1,5,3664,23,27,8.00,310.27,25.11,0
127307,10,13,5945,27,46,6.48,252.03,11.98,0
127344,23,6,4383,25,43,6.12,186.00,11.81,1
127403,23,14,179756,1,3,2.00,776.48,107.33,1
127471,13,6,14206,31,37,5.52,319.51,26.84,0
127480,1,5,4717,43,88,3.53,229.96,23.20,0
127805,9,5,4429,24,30,3.92,420.73,18.67,1
127920,19,5,3324,65,130,2.72,225.08,14.69,0
128032,3,63,106433,79,162,2.32,868.28,41.90,0
128237,16,13,3764,42,121,3.88,419.32,12.90,0
128290,0,11,7757,135,378,1.34,225.89,17.71,0
128856,7,5,4046,6,23,2.17,375.02,21.74,0
129217,24,4,3808,33,81,1.58,263.97,14.31,0
129374,28,5,1519,32,42,5.31,294.81,22.36,0
129422,8,25,13017,80,190,2.21,629.81,30.75,0
129583,19,10,10259,18,31,3.00,193.47,9.42,0
129585,21,14,13148,72,135,2.44,259.45,8.76,0
129827,15,44,17392,89,163,2.04,205.23,14.48,0
130027,16,4,983,22,46,3.55,250.92,22.70,1
130311,13,5,3746,46,68,3.93,380.40,27.90,0
130466,25,5,4593,42,174,2.14,337.09,19.83,0
130525,8,4,12843,23,48,2.30,227.39,14.44,0
130985,10,5,20475,59,177,3.10,724.35,34.44,0
131116,8,6,4222,24,50,6.79,717.00,42.82,0
131327,7,3,997,11,17,3.36,158.56,16.41,1
131689,2,7,175914,21,31,1.90,369.93,20.87,0
132017,4,9,9224,38,140,4.82,616.94,49.54,0
132158,5,7,11455,23,39,1.87,261.17,22.74,0
132347,4,7,46650,67,129,2.72,189.58,16.04,0
132375,24,6,4039,23,26,7.30,316.19,14.69,1
132389,25,6,22204,45,76,3.49,213.25,10.22,1
132497,18,6,3255,71,125,2.35,346.55,34.05,0
133117,11,8,10327,55,169,2.96,351.41,14.47,0
133386,15,9,6010,99,242,1.84,224.83,13.01,0
133390,6,24,28506,41,232,1.34,308.62,24.55,0
133523,28,3,1011,25,38,2.72,331.65,25.08,0
133754,20,3,1289,39,52,4.36,231.82,25.29,1
133837,20,3,8431,15,24,7.67,772.50,38.08,1
133995,7,18,43076,74,138,2.49,310.65,17.80,0
134475,18,5,4520,44,94,1.77,382.38,39.54,0
134895,18,3,4421,28,55,2.25,295.20,17.89,0
135008,15,6,18012,82,218,2.23,301.22,19.41,0
135297,14,14,10192,40,143,4.30,492.06,29.49,0
135312,5,4,1377,16,37,3.75,352.66,27.81,1
135382,5,6,9314,56,169,2.98,363.16,19.81,1
135424,5,27,77319,64,130,2.80,297.09,18.93,0
135728,20,3,10302,30,46,5.73,650.50,23.17,0
135741,0,3,1878,24,30,7.33,187.85,15.37,1
136199,12,6,4625,58,100,3.10,116.74,8.15,1
136263,12,22,14434,91,203,1.99,288.36,18.21,1
136533,1,11,5925,131,272,1.39,781.65,41.27,0
137100,5,3,10805,16,27,10.19,369.58,11.07,0
137842,15,3,7769,2,2,2.50,349.42,20.50,0
138000,0,41,28837,123,421,1.50,515.80,29.01,0
138483,4,3,21718,2,4,1.00,231.24,14.00,1
138821,5,134,871199,79,517,2.29,309.52,23.62,0
139001,3,9,4279,125,338,1.45,393.29,24.03,1
139004,2,12,6815,54,373,1.56,378.89,28.10,0
139019,4,3,18741,2,2,1.50,337.66,17.00,0
139085,14,6,3270,62,262,1.08,271.53,23.02,0
139574,5,10,122938,107,224,1.68,362.38,20.67,0
139620,4,34,27329,99,346,1.86,413.76,46.39,0
139749,13,6,3839,89,191,2.04,598.44,15.81,0
140139,21,7,2781,37,71,4.97,244.62,19.90,0
140443,20,9,14096,47,78,3.77,220.25,19.38,0
140682,24,3,2624,15,27,11.67,330.16,15.52,0
141098,5,6,4877,46,149,1.74,418.50,19.52,0
141168,14,19,8971,34,112,1.29,716.04,33.46,0
141234,3,12,7651,65,102,2.78,154.78,12.42,0
141302,20,6,18298,58,124,3.17,269.93,24.26,0
142270,22,23,13404,63,124,2.92,565.44,20.84,0
142859,6,41,61082,98,220,1.85,416.41,37.60,0
142961,21,29,54442,145,488,1.27,246.72,34.45,0
143027,21,13,24909,44,88,3.84,306.90,22.16,0
143371,21,10,5998,116,426,1.54,246.26,24.88,1
143603,4,11,61935,99,211,1.86,319.36,14.63,0
143795,7,4,7363,33,56,5.18,348.12,17.46,0
143842,7,7,5913,50,81,3.62,648.00,22.32,0
144174,12,132,190459,134,639,1.37,362.26,31.42,1
144247,9,4,1492,3,3,5.67,1075.68,92.67,1
144478,7,4,34916,41,95,3.39,1210.16,38.91,0
144575,19,6,13922,114,223,1.54,289.06,20.09,0
144619,19,4,120128,25,44,1.76,291.78,11.50,0
144949,2,8,13596,25,37,7.28,1136.19,41.73,1
145094,6,53,86356,131,755,1.26,420.79,29.45,0
145252,3,3,2921,9,9,2.67,665.49,19.78,0
145296,13,3,3635,29,50,2.83,445.40,21.96,0
145309,5,28,118939,134,608,1.37,305.94,18.39,0
145660,5,14,6520,64,388,1.02,381.02,23.66,0
145848,7,5,2674,50,63,3.38,372.75,9.48,0
145949,7,5,4014,27,40,1.59,416.96,24.95,0
146038,11,10,5222,59,95,3.03,205.12,17.03,0
146321,3,10,4300,29,85,1.48,392.36,36.74,0
146519,0,7,6709,83,211,1.92,262.75,16.58,0
147000,3,6,2227,74,122,2.26,173.86,13.79,0
147006,20,10,4977,41,64,4.32,286.58,23.91,0
147561,11,20,12820,82,230,1.74,262.72,23.57,0
147682,11,3,3154,49,128,3.24,884.03,20.07,1
148295,17,5,1735,105,205,1.70,370.53,18.17,0
148401,14,5,2909,46,73,3.87,230.03,14.92,0
148451,0,8,3111,88,139,2.08,175.57,13.78,0
148454,4,6,2626,16,113,2.13,369.08,18.71,0
148559,8,39,173428,142,438,1.30,276.97,12.43,0
148895,0,4,6151,92,197,2.00,279.84,16.42,0
149727,3,8,6109,55,118,2.98,478.53,18.64,1
149746,21,14,37725,24,46,2.50,696.85,25.87,0
149757,22,3,1791,45,62,2.71,42.67,4.27,1
150062,4,3,2192,8,9,23.00,335.38,15.78,1
150218,4,24,14121,84,184,2.17,548.87,39.38,0
150487,8,24,36378,52,73,3.31,538.14,37.62,0
150699,10,5,8365,123,306,1.48,424.93,18.58,0
151446,11,8,3291,24,58,1.67,477.77,49.78,0
151459,22,20,36397,118,337,1.56,286.65,26.98,0
151473,29,5,4033,36,93,4.78,467.50,20.91,0
151495,30,8,3643,38,54,4.82,555.95,24.26,0
152110,14,4,2645,8,21,22.50,216.38,23.71,0
152142,5,210,1893992,56,112,3.18,387.37,24.72,0
152295,6,13,157533,123,281,1.50,309.48,14.99,0
152823,22,7,2573,15,32,10.13,310.09,33.34,1
152858,3,5,3574,19,37,9.53,435.49,31.11,0
152892,5,4,3936,70,104,2.59,217.69,14.89,1
153042,19,7,3933,37,85,4.57,198.31,16.69,0
153117,17,11,49552,54,89,3.31,424.98,23.49,0
153160,21,5,28475,159,685,1.16,222.50,15.29,0
153382,7,6,2496,60,181,1.83,190.38,10.79,0
153751,21,6,2630,48,130,1.06,1059.71,84.40,0
153870,17,20,33776,23,90,3.22,478.09,30.67,0
153904,19,3,2026,26,62,6.35,271.40,25.44,0
154357,23,4,4685,137,357,1.34,265.97,17.67,1
154386,5,5,6168,69,169,2.67,373.51,28.75,0
154507,2,3,2935,66,129,2.65,327.51,19.66,0
154694,11,5,6139,23,91,1.26,851.14,39.92,1
154842,0,6,4862,21,122,1.62,397.91,27.51,1
155117,16,8,4939,42,100,1.07,534.92,24.45,0
155127,6,4,2662,32,53,5.19,320.23,18.51,0
155259,4,12,27295,124,283,1.45,378.73,18.84,0
155273,13,6,7487,75,163,2.44,159.96,15.49,0
155319,15,11,9191,69,143,2.30,153.56,14.87,0
155414,0,25,53404,75,160,2.45,281.69,22.01,0
155786,18,49,209537,126,796,1.31,255.14,22.84,0
155807,4,9,4426,128,340,1.39,354.20,22.24,0
156119,2,6,1902,15,32,9.60,198.87,19.28,0
156257,17,9,21761,74,124,2.30,212.91,16.32,0
156307,6,33,11791,75,110,2.40,226.43,15.23,0
156729,1,8,6583,2,4,2.00,955.06,51.75,0
156747,2,5,5459,17,48,6.82,273.20,27.38,0
156942,5,6,4352,57,137,2.19,559.28,34.87,0
157600,0,8,5769,25,35,7.04,260.61,19.83,0
157995,25,3,1324,17,29,8.35,630.80,27.34,0
158124,10,8,5474,34,204,1.00,311.55,16.94,0
158145,7,12,23257,126,254,1.44,204.63,17.59,1
158243,5,9,22325,57,92,2.30,197.35,11.64,0
158295,8,9,5002,66,375,1.91,412.04,28.78,0
158324,13,6,2494,30,56,6.03,485.01,24.21,1
158656,1,13,8805,58,80,2.90,607.05,30.49,0
158678,16,6,1932,36,118,4.81,510.61,42.38,1
158769,3,4,1134,45,101,1.40,455.82,25.08,0
159189,17,11,14326,99,193,1.83,418.68,36.24,0
159720,0,26,36518,93,178,1.97,102.27,10.79,0
159899,19,10,5656,42,192,1.24,265.35,18.10,0
160051,5,3,25392,11,27,3.27,126.41,10.22,0
160104,5,6,4465,38,66,4.63,544.18,28.52,0
160249,13,4,5155,32,87,3.69,305.03,28.82,0
160413,11,8,3559,36,72,1.33,240.28,16.93,0
160497,1,23,28409,28,52,6.54,480.55,35.23,0
160575,8,17,22917,144,433,1.28,239.24,21.50,0
161110,14,9,3545,39,69,4.54,421.58,25.38,1
161546,3,12,2541,58,153,2.97,265.91,20.17,1
161569,0,19,9591,58,277,1.14,500.79,48.24,0
161868,18,8,3597,104,191,1.71,439.60,20.77,0
161925,7,31,127021,68,165,1.31,631.67,24.72,0
161989,19,15,16875,87,287,1.14,686.87,35.09,0
162142,0,44,46421,3,15,1.00,882.56,68.80,0
162353,1,6,1448,69,197,2.67,266.32,20.67,0
162384,1,5,7709,89,168,2.03,313.17,23.07,0
162581,5,69,827726,125,398,1.43,348.05,22.66,0
162661,21,5,2175,23,52,7.52,526.52,28.81,0
162735,16,4,5461,15,38,2.80,586.80,22.71,0
163081,19,17,13697,49,96,2.61,387.92,19.25,1
163260,5,8,3557,119,209,1.54,220.58,13.50,0
163364,4,52,219761,167,698,1.10,322.03,23.03,0
163574,14,4,996,36,58,4.56,373.35,16.00,1
163762,0,5,8882,1,2,1.00,213.51,20.50,0
163996,1,7,44510,90,245,2.03,227.01,10.49,0
164037,2,9,5213,75,129,2.45,515.97,36.43,1
164158,5,9,5887,25,41,3.08,336.36,15.27,0
164482,23,9,3445,63,121,2.70,260.25,14.41,0
164771,9,28,24050,152,549,1.20,509.49,29.30,0
164813,26,7,2182,57,177,1.19,1531.34,92.97,1
164832,1,4,16175,55,173,1.09,225.12,14.20,0
164879,24,5,29293,9,25,10.89,259.36,17.00,0
165116,22,3,7692,28,58,4.21,290.81,17.71,0
165464,2,4,2159,44,65,4.14,277.13,13.06,0
165903,8,6,1518,9,38,1.00,506.37,47.82,0
166134,5,38,256122,161,703,1.14,289.34,15.65,0
166144,9,10,31545,41,88,3.02,329.64,26.09,0
166323,13,31,26098,115,350,1.52,859.79,41.03,0
166357,11,4,22581,2,3,3.00,353.12,10.67,1
166399,7,14,15699,39,97,4.15,319.01,19.23,0
166433,24,4,2107,17,23,9.59,1170.06,53.91,0
166594,19,3,3943,7,11,10.43,395.24,19.27,0
166753,18,6,2719,31,75,5.84,260.70,24.81,1
167167,29,5,7545,42,92,4.19,338.78,24.91,0
167186,1,16,25677,87,218,2.01,257.17,14.90,0
167608,0,51,143977,183,2377,1.01,167.34,14.25,0
167646,0,17,23002,121,271,1.52,213.83,11.66,0
167753,9,12,10405,124,358,1.48,778.62,45.60,0
167839,20,3,1881,70,114,2.51,496.49,22.03,1
167892,7,18,26347,39,69,2.59,162.30,22.07,0
168078,3,4,4619,8,15,1.25,235.13,17.27,0
168283,12,5,19593,40,99,2.93,338.51,24.44,0
168301,9,9,6366,124,416,1.47,306.67,29.45,0
168427,8,8,3261,32,65,5.63,436.04,22.22,1
168571,10,4,42006,9,21,2.33,565.20,26.71,1
168774,24,8,8298,62,127,2.84,224.77,15.14,0
169194,28,5,1636,85,228,2.15,476.06,31.11,0
169383,22,9,30822,45,81,3.73,662.84,23.46,0
169737,4,4,1779,17,27,4.53,379.68,12.96,0
170048,6,3,3181,38,60,4.76,664.57,32.12,1
170095,15,12,19631,85,212,2.13,625.72,54.04,0
170282,14,6,6681,46,127,4.00,418.57,30.50,0
170472,3,4,3367,36,48,4.83,230.57,13.44,0
170640,10,6,7808,57,126,3.11,955.30,31.86,0
170769,17,56,141405,125,394,1.47,531.53,23.27,0
171060,0,9,3785,50,100,3.46,260.94,21.56,0
171220,18,7,15324,24,54,2.67,388.35,28.11,1
171259,3,9,3695,18,33,2.61,230.67,12.64,0
171269,19,10,8122,123,228,1.47,42.59,6.80,0
171379,3,5,3935,10,22,6.90,336.31,22.73,0
171859,8,34,666742,141,422,1.30,575.20,19.68,0
172389,1,4,3145,8,13,3.88,391.66,38.23,0
172700,23,9,10631,28,43,5.18,258.77,21.74,0
173202,4,12,9242,29,137,1.41,413.21,32.58,1
173216,23,6,10723,112,204,1.62,295.09,16.48,0
173686,28,4,3238,90,213,1.99,236.20,10.50,0
173759,3,32,37932,36,100,1.78,538.51,35.81,0
173808,28,9,10896,100,236,1.83,282.87,17.66,1
174130,7,24,160212,82,169,2.24,483.49,16.01,0
174228,17,6,2394,72,122,2.56,535.05,29.93,0
174355,4,4,4104,18,38,1.44,538.92,36.42,0
175193,19,5,3040,26,32,7.08,192.24,16.75,0
175230,10,14,2709,46,99,3.93,269.00,27.59,0
175262,26,3,3104,44,80,2.61,586.42,37.21,1
176091,14,15,70776,85,203,2.00,296.50,16.64,0
176150,21,3,2449,2,4,1.00,1499.25,79.50,1
176527,5,3,3246,48,78,3.73,290.68,12.24,1
176528,9,4,4339,27,52,4.85,190.62,14.71,0
176649,25,12,12581,56,80,3.11,248.38,21.33,0
176812,17,4,6144,65,139,1.78,287.95,12.67,0
177245,11,5,2966,24,43,7.25,406.62,22.07,0
177561,5,14,37203,116,395,1.58,172.24,12.73,0
177856,0,14,14276,52,81,3.54,458.92,23.63,0
178346,15,16,14477,87,276,2.02,242.46,18.89,0
178437,21,10,7831,99,235,1.86,294.19,17.61,0
179023,5,4,2084,35,67,3.17,310.37,15.09,0
179131,5,17,28229,8,19,1.50,369.42,22.32,0
179178,5,3,4049,19,34,1.68,243.62,19.53,0
179238,4,11,17463,93,212,1.98,138.84,16.23,0
179306,12,21,26588,93,229,1.26,459.28,34.92,0
179331,8,5,2994,33,51,5.45,311.60,19.61,0
179954,27,6,10144,79,139,2.33,393.05,28.93,1
180129,2,8,19806,149,525,1.23,216.18,18.84,0
180169,7,3,9730,20,30,7.85,383.83,33.90,0
180190,17,3,6360,4,7,2.50,284.87,25.57,1
180235,22,3,1238,9,15,18.11,775.90,23.87,1
180257,29,11,5994,20,88,1.70,412.60,22.24,0
180554,15,5,1581,82,208,2.24,252.85,14.78,0
180691,0,6,2174,90,180,2.04,390.82,17.33,0
181498,16,6,3353,77,189,2.39,338.52,18.41,0
181630,8,4,1773,51,114,1.53,282.12,16.74,0
181696,1,15,12313,30,39,5.90,254.20,14.54,0
181760,25,13,21943,91,147,1.99,220.96,16.26,0
181777,12,5,10580,47,77,3.87,300.58,23.86,0
182007,3,10,11547,64,226,1.22,369.03,18.02,0
182126,15,6,12033,13,35,11.69,212.23,19.49,1
182189,2,15,2488,31,45,5.65,249.31,18.80,0
182473,4,5,5272,71,115,2.51,572.27,28.87,0
182686,14,10,14036,96,290,1.92,394.51,24.78,0
182905,26,3,942,6,19,1.17,396.73,20.84,1
183152,1,15,20824,80,122,2.29,374.32,15.25,0
183248,12,7,8661,46,85,3.98,266.19,20.51,0
183360,26,8,12063,23,52,3.48,222.83,16.46,0
183799,0,4,11200,29,48,6.31,219.83,16.35,1
183828,14,6,13683,26,62,4.81,410.59,20.32,0
183938,2,4,541,40,81,1.50,477.95,18.99,1
184145,18,11,73910,86,251,2.13,324.66,23.67,0
184251,1,11,9815,44,91,4.14,333.59,17.80,1
184324,4,30,16061,130,473,1.39,791.16,32.60,0
184477,6,5,9603,19,33,4.42,271.30,12.42,0
184678,10,5,10118,11,25,5.36,1019.69,43.32,1
184730,0,5,3459,87,149,2.11,286.04,16.30,0
185036,6,3,4584,6,9,29.17,141.36,10.89,0
185148,2,4,3949,37,59,4.76,237.15,17.98,1
186045,9,12,20863,72,141,1.90,134.27,15.71,0
186086,10,5,3541,9,25,1.67,473.57,21.68,1
186108,9,4,1415,27,64,3.89,592.66,42.81,0
186297,14,9,4081,40,86,4.40,325.38,45.56,0
187165,1,14,5305,62,98,2.90,337.10,32.27,0
187446,0,12,7877,24,111,6.08,134.08,15.50,0
187453,19,8,4763,105,190,1.73,358.33,22.39,0
187521,1,8,4678,48,77,3.81,354.88,29.73,0
187597,23,3,17336,52,86,3.50,316.29,16.43,0
187800,12,3,4249,18,44,7.00,115.09,12.27,0
187861,19,5,6575,52,106,1.48,710.70,23.75,0
187957,18,12,83543,73,131,2.48,339.81,23.18,0
188273,1,3,1398,1,6,1.00,968.57,40.67,0
188607,26,37,332999,28,81,5.39,230.22,13.12,0
189082,1,7,3152,45,108,3.96,126.91,12.09,0
189119,8,7,5487,50,342,1.06,211.90,9.70,1
189252,25,4,2006,16,71,1.13,481.65,42.51,0
189434,24,6,1840,53,95,3.42,552.15,30.27,0
189442,25,3,10618,22,48,7.09,377.96,25.96,1
189701,16,6,1164,22,27,8.18,343.39,23.93,0
189702,6,11,19938,114,330,1.61,202.06,15.35,0
189748,8,4,12347,3,8,1.00,1263.72,41.88,0
189975,9,13,5039,94,180,1.94,162.29,17.23,0
190114,5,70,507903,22,34,7.36,492.41,25.94,0
190700,28,5,9006,87,179,1.77,697.58,27.13,0
190821,0,10,3084,79,161,2.30,243.24,18.10,0
190833,0,148,385189,184,1375,1.00,433.74,22.87,0
190903,8,15,37130,148,408,1.24,466.38,22.53,0
191063,7,5,6277,33,63,4.85,767.08,43.25,1
191090,16,50,145201,133,493,1.30,316.88,28.36,0
191168,22,9,29629,45,160,1.24,175.10,16.23,0
191259,27,4,1359,19,26,4.37,230.02,17.15,1
191290,4,4,1552,72,105,2.56,175.74,9.63,0
191725,23,11,13650,67,211,2.73,255.78,16.45,0
191857,5,6,2121,11,21,6.36,365.74,31.95,1
192016,16,5,3872,20,29,2.00,541.00,18.76,1
192147,27,6,4769,70,123,2.49,201.82,14.51,0
192286,5,21,42156,184,904,1.00,605.29,48.47,0
192940,8,9,5707,26,61,2.27,423.64,45.11,0
193129,12,16,7899,58,102,3.07,288.58,17.96,0
193626,4,6,5547,21,27,8.52,246.46,15.19,0
193867,9,24,8192,123,466,1.48,151.35,13.39,0
193992,3,6,69257,30,46,6.10,505.53,24.98,0
194005,6,7,4263,45,69,4.02,297.09,27.38,0
194113,11,6,3742,47,74,3.79,404.22,21.74,0
194150,20,20,66231,137,576,1.34,280.52,25.36,1
